# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	cA_solver     	cA_initial    	cA_final      	cA_iters      	cA_converged  	cB_solver     	cB_initial    	cB_final      	cB_iters      	cB_converged  	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
0.0591        	smoothSolver	1.157810e-04	6.803890e-07	1	4.153550e-04	2.623450e-06	1	2.495060e-04	1.612870e-06	1	false	smoothSolver	1.432240e-03	6.651530e-08	1	true	smoothSolver	4.209540e-04	4.487580e-08	1	true	DICPCG	2.407460e-05	1.190000e-06	113	true
0.0592        	smoothSolver	1.151310e-04	6.765540e-07	1	4.134390e-04	2.610590e-06	1	2.488200e-04	1.608270e-06	1	false	smoothSolver	1.430010e-03	6.633780e-08	1	true	smoothSolver	4.202770e-04	4.502480e-08	1	true	DICPCG	2.414990e-05	1.099210e-06	118	true
0.0593        	smoothSolver	1.144820e-04	6.727210e-07	1	4.114480e-04	2.597460e-06	1	2.480880e-04	1.603400e-06	1	false	smoothSolver	1.427680e-03	6.615980e-08	1	true	smoothSolver	4.196010e-04	4.517210e-08	1	true	DICPCG	2.501930e-05	1.192710e-06	114	true
0.0594        	smoothSolver	1.138370e-04	6.689150e-07	1	4.094500e-04	2.584000e-06	1	2.473900e-04	1.598600e-06	1	false	smoothSolver	1.425250e-03	6.598110e-08	1	true	smoothSolver	4.189290e-04	4.531780e-08	1	true	DICPCG	2.427680e-05	1.201370e-06	115	true
0.0595        	smoothSolver	1.131930e-04	6.651140e-07	1	4.074050e-04	2.569970e-06	1	2.466430e-04	1.593420e-06	1	false	smoothSolver	1.422720e-03	6.580160e-08	1	true	smoothSolver	4.182590e-04	4.546190e-08	1	true	DICPCG	2.366340e-05	1.109230e-06	114	true
0.0596        	smoothSolver	1.125520e-04	6.613350e-07	1	4.054190e-04	2.555690e-06	1	2.459380e-04	1.588440e-06	1	false	smoothSolver	1.420080e-03	6.562070e-08	1	true	smoothSolver	4.175910e-04	4.560420e-08	1	true	DICPCG	2.352470e-05	1.125910e-06	114	true
0.0597        	smoothSolver	1.119140e-04	6.575670e-07	1	4.033600e-04	2.541240e-06	1	2.451850e-04	1.583200e-06	1	false	smoothSolver	1.417330e-03	6.543840e-08	1	true	smoothSolver	4.169250e-04	4.574480e-08	1	true	DICPCG	2.376900e-05	1.176300e-06	114	true
0.0598        	smoothSolver	1.112770e-04	6.538160e-07	1	4.012660e-04	2.526570e-06	1	2.444290e-04	1.577920e-06	1	false	smoothSolver	1.414480e-03	6.525460e-08	1	true	smoothSolver	4.162620e-04	4.588370e-08	1	true	DICPCG	2.358540e-05	1.097450e-06	114	true
0.0599        	smoothSolver	1.106440e-04	6.500790e-07	1	3.990830e-04	2.511490e-06	1	2.436340e-04	1.572390e-06	1	false	smoothSolver	1.411520e-03	6.506900e-08	1	true	smoothSolver	4.156020e-04	4.602100e-08	1	true	DICPCG	2.382890e-05	1.112850e-06	114	true
0.06          	smoothSolver	1.100120e-04	6.463590e-07	1	3.968550e-04	2.495900e-06	1	2.428460e-04	1.566780e-06	1	false	smoothSolver	1.408460e-03	6.488170e-08	1	true	smoothSolver	4.149430e-04	4.615650e-08	1	true	DICPCG	2.415180e-05	1.195350e-06	113	true
0.0601        	smoothSolver	1.093840e-04	6.426550e-07	1	3.946570e-04	2.479810e-06	1	2.420460e-04	1.561000e-06	1	false	smoothSolver	1.405290e-03	6.469170e-08	1	true	smoothSolver	4.142870e-04	4.629030e-08	1	true	DICPCG	2.406950e-05	1.201630e-06	113	true
0.0602        	smoothSolver	1.087580e-04	6.389690e-07	1	3.924490e-04	2.463460e-06	1	2.412260e-04	1.555120e-06	1	false	smoothSolver	1.402020e-03	6.449870e-08	1	true	smoothSolver	4.136330e-04	4.642240e-08	1	true	DICPCG	2.435370e-05	1.176760e-06	113	true
0.0603        	smoothSolver	1.081350e-04	6.352990e-07	1	3.901560e-04	2.446990e-06	1	2.404010e-04	1.549140e-06	1	false	smoothSolver	1.398630e-03	6.430270e-08	1	true	smoothSolver	4.129820e-04	4.655280e-08	1	true	DICPCG	2.391730e-05	1.151900e-06	113	true
0.0604        	smoothSolver	1.075140e-04	6.316470e-07	1	3.877810e-04	2.430210e-06	1	2.395620e-04	1.543090e-06	1	false	smoothSolver	1.395140e-03	6.410390e-08	1	true	smoothSolver	4.123320e-04	4.668140e-08	1	true	DICPCG	2.395230e-05	1.121260e-06	113	true
0.0605        	smoothSolver	1.068970e-04	6.280130e-07	1	3.853150e-04	2.412830e-06	1	2.386820e-04	1.536750e-06	1	false	smoothSolver	1.391530e-03	6.390180e-08	1	true	smoothSolver	4.116860e-04	4.680830e-08	1	true	DICPCG	2.394100e-05	1.107460e-06	113	true
0.0606        	smoothSolver	1.062820e-04	6.243980e-07	1	3.828080e-04	2.394880e-06	1	2.377980e-04	1.530210e-06	1	false	smoothSolver	1.387820e-03	6.369620e-08	1	true	smoothSolver	4.110410e-04	4.693350e-08	1	true	DICPCG	2.400370e-05	1.197030e-06	112	true
0.0607        	smoothSolver	1.056700e-04	6.208010e-07	1	3.803170e-04	2.376500e-06	1	2.368980e-04	1.523590e-06	1	false	smoothSolver	1.384010e-03	6.348680e-08	1	true	smoothSolver	4.103990e-04	4.705690e-08	1	true	DICPCG	2.361080e-05	1.174650e-06	112	true
0.0608        	smoothSolver	1.050610e-04	6.172240e-07	1	3.777670e-04	2.358060e-06	1	2.359800e-04	1.516890e-06	1	false	smoothSolver	1.380090e-03	6.327330e-08	1	true	smoothSolver	4.097590e-04	4.717860e-08	1	true	DICPCG	2.379600e-05	1.146880e-06	112	true
0.0609        	smoothSolver	1.044550e-04	6.136660e-07	1	3.751700e-04	2.339330e-06	1	2.350360e-04	1.510050e-06	1	false	smoothSolver	1.376060e-03	6.305550e-08	1	true	smoothSolver	4.091210e-04	4.729860e-08	1	true	DICPCG	2.376750e-05	1.128480e-06	112	true
0.061         	smoothSolver	1.038520e-04	6.101280e-07	1	3.725060e-04	2.320190e-06	1	2.340650e-04	1.503050e-06	1	false	smoothSolver	1.371920e-03	6.283310e-08	1	true	smoothSolver	4.084860e-04	4.741680e-08	1	true	DICPCG	2.356440e-05	1.068290e-06	112	true
0.0611        	smoothSolver	1.032520e-04	6.066100e-07	1	3.697740e-04	2.300600e-06	1	2.330730e-04	1.495820e-06	1	false	smoothSolver	1.367680e-03	6.260560e-08	1	true	smoothSolver	4.078530e-04	4.753330e-08	1	true	DICPCG	2.365250e-05	1.156070e-06	111	true
0.0612        	smoothSolver	1.026560e-04	6.031150e-07	1	3.670370e-04	2.280540e-06	1	2.320810e-04	1.488430e-06	1	false	smoothSolver	1.363330e-03	6.237290e-08	1	true	smoothSolver	4.072220e-04	4.764800e-08	1	true	DICPCG	2.412380e-05	1.132590e-06	111	true
0.0613        	smoothSolver	1.020620e-04	5.996390e-07	1	3.642780e-04	2.260370e-06	1	2.310650e-04	1.480990e-06	1	false	smoothSolver	1.358870e-03	6.213530e-08	1	true	smoothSolver	4.065930e-04	4.776090e-08	1	true	DICPCG	2.407810e-05	1.186680e-06	110	true
0.0614        	smoothSolver	1.014720e-04	5.961860e-07	1	3.614540e-04	2.240190e-06	1	2.300280e-04	1.473440e-06	1	false	smoothSolver	1.354310e-03	6.189240e-08	1	true	smoothSolver	4.059660e-04	4.787210e-08	1	true	DICPCG	2.382800e-05	1.122830e-06	110	true
0.0615        	smoothSolver	1.008870e-04	5.927550e-07	1	3.585720e-04	2.219890e-06	1	2.289670e-04	1.465830e-06	1	false	smoothSolver	1.349650e-03	6.164360e-08	1	true	smoothSolver	4.053420e-04	4.798160e-08	1	true	DICPCG	2.392820e-05	1.195260e-06	91	true
0.0616        	smoothSolver	1.003040e-04	5.893450e-07	1	3.556280e-04	2.199250e-06	1	2.278940e-04	1.458170e-06	1	false	smoothSolver	1.344890e-03	6.138890e-08	1	true	smoothSolver	4.047190e-04	4.808920e-08	1	true	DICPCG	2.380150e-05	1.134710e-06	88	true
0.0617        	smoothSolver	9.972480e-05	5.859620e-07	1	3.526460e-04	2.178220e-06	1	2.267720e-04	1.449980e-06	1	false	smoothSolver	1.340030e-03	6.112740e-08	1	true	smoothSolver	4.040990e-04	4.819510e-08	1	true	DICPCG	2.403370e-05	1.143090e-06	105	true
0.0618        	smoothSolver	9.914800e-05	5.825910e-07	1	3.497180e-04	2.157270e-06	1	2.256950e-04	1.442120e-06	1	false	smoothSolver	1.335060e-03	6.085960e-08	1	true	smoothSolver	4.034810e-04	4.829930e-08	1	true	DICPCG	2.421390e-05	1.176290e-06	105	true
0.0619        	smoothSolver	9.857640e-05	5.792540e-07	1	3.467110e-04	2.136110e-06	1	2.245430e-04	1.433870e-06	1	false	smoothSolver	1.330000e-03	6.058540e-08	1	true	smoothSolver	4.028650e-04	4.840170e-08	1	true	DICPCG	2.438140e-05	1.201960e-06	102	true
0.062         	smoothSolver	9.800730e-05	5.759350e-07	1	3.437090e-04	2.115280e-06	1	2.234500e-04	1.426070e-06	1	false	smoothSolver	1.324840e-03	6.030470e-08	1	true	smoothSolver	4.022510e-04	4.850230e-08	1	true	DICPCG	2.448430e-05	1.050310e-06	88	true
0.0621        	smoothSolver	9.744290e-05	5.726470e-07	1	3.406220e-04	2.094080e-06	1	2.222510e-04	1.417670e-06	1	false	smoothSolver	1.319570e-03	6.001680e-08	1	true	smoothSolver	4.016390e-04	4.860110e-08	1	true	DICPCG	2.419990e-05	1.177620e-06	104	true
0.0622        	smoothSolver	9.688040e-05	5.693690e-07	1	3.375700e-04	2.073180e-06	1	2.211160e-04	1.409670e-06	1	false	smoothSolver	1.314210e-03	5.972190e-08	1	true	smoothSolver	4.010290e-04	4.869820e-08	1	true	DICPCG	2.400590e-05	1.194630e-06	101	true
0.0623        	smoothSolver	9.632400e-05	5.661320e-07	1	3.344860e-04	2.051910e-06	1	2.199010e-04	1.400980e-06	1	false	smoothSolver	1.308750e-03	5.941970e-08	1	true	smoothSolver	4.004210e-04	4.879350e-08	1	true	DICPCG	2.398100e-05	1.182470e-06	104	true
0.0624        	smoothSolver	9.576910e-05	5.629030e-07	1	3.314480e-04	2.031210e-06	1	2.187580e-04	1.393000e-06	1	false	smoothSolver	1.303190e-03	5.911050e-08	1	true	smoothSolver	3.998160e-04	4.888710e-08	1	true	DICPCG	2.395390e-05	1.189300e-06	89	true
0.0625        	smoothSolver	9.522080e-05	5.597190e-07	1	3.283420e-04	2.010450e-06	1	2.175430e-04	1.384520e-06	1	false	smoothSolver	1.297550e-03	5.879420e-08	1	true	smoothSolver	3.992120e-04	4.897880e-08	1	true	DICPCG	2.446150e-05	1.161790e-06	104	true
0.0626        	smoothSolver	9.467310e-05	5.565310e-07	1	3.252810e-04	1.990230e-06	1	2.163600e-04	1.376460e-06	1	false	smoothSolver	1.291820e-03	5.847120e-08	1	true	smoothSolver	3.986100e-04	4.906890e-08	1	true	DICPCG	2.425320e-05	1.049960e-06	88	true
0.0627        	smoothSolver	9.413320e-05	5.533980e-07	1	3.221720e-04	1.969710e-06	1	2.151340e-04	1.368130e-06	1	false	smoothSolver	1.286000e-03	5.814190e-08	1	true	smoothSolver	3.980110e-04	4.915720e-08	1	true	DICPCG	2.414950e-05	1.164520e-06	106	true
0.0628        	smoothSolver	9.359390e-05	5.502660e-07	1	3.191140e-04	1.949460e-06	1	2.139440e-04	1.359910e-06	1	false	smoothSolver	1.280100e-03	5.780550e-08	1	true	smoothSolver	3.974130e-04	4.924370e-08	1	true	DICPCG	2.407950e-05	1.044460e-06	88	true
0.0629        	smoothSolver	9.306140e-05	5.471800e-07	1	3.161160e-04	1.929510e-06	1	2.127290e-04	1.351570e-06	1	false	smoothSolver	1.274100e-03	5.746190e-08	1	true	smoothSolver	3.968180e-04	4.932850e-08	1	true	DICPCG	2.372690e-05	1.138270e-06	108	true
0.063         	smoothSolver	9.253070e-05	5.441020e-07	1	3.131390e-04	1.910290e-06	1	2.115480e-04	1.343620e-06	1	false	smoothSolver	1.268020e-03	5.711140e-08	1	true	smoothSolver	3.962250e-04	4.941160e-08	1	true	DICPCG	2.331100e-05	1.162050e-06	87	true
0.0631        	smoothSolver	9.200560e-05	5.410630e-07	1	3.101570e-04	1.891310e-06	1	2.103490e-04	1.335640e-06	1	false	smoothSolver	1.261850e-03	5.675430e-08	1	true	smoothSolver	3.956330e-04	4.949290e-08	1	true	DICPCG	2.343440e-05	1.149550e-06	109	true
0.0632        	smoothSolver	9.148370e-05	5.380440e-07	1	3.072270e-04	1.872850e-06	1	2.091460e-04	1.327770e-06	1	false	smoothSolver	1.255610e-03	5.639110e-08	1	true	smoothSolver	3.950440e-04	4.957250e-08	1	true	DICPCG	2.302360e-05	1.115490e-06	109	true
0.0633        	smoothSolver	9.096550e-05	5.350470e-07	1	3.043050e-04	1.854530e-06	1	2.079600e-04	1.319970e-06	1	false	smoothSolver	1.249290e-03	5.602250e-08	1	true	smoothSolver	3.944570e-04	4.965030e-08	1	true	DICPCG	2.287760e-05	1.129140e-06	109	true
0.0634        	smoothSolver	9.045190e-05	5.320770e-07	1	3.014700e-04	1.836730e-06	1	2.067810e-04	1.312150e-06	1	false	smoothSolver	1.242890e-03	5.564780e-08	1	true	smoothSolver	3.938720e-04	4.972640e-08	1	true	DICPCG	2.293900e-05	1.146590e-06	109	true
0.0635        	smoothSolver	8.994210e-05	5.291320e-07	1	2.987000e-04	1.819610e-06	1	2.056340e-04	1.304690e-06	1	false	smoothSolver	1.236410e-03	5.526710e-08	1	true	smoothSolver	3.932880e-04	4.980080e-08	1	true	DICPCG	2.279900e-05	1.133280e-06	109	true
0.0636        	smoothSolver	8.943630e-05	5.262120e-07	1	2.959680e-04	1.803090e-06	1	2.044840e-04	1.297300e-06	1	false	smoothSolver	1.229860e-03	5.488040e-08	1	true	smoothSolver	3.927070e-04	4.987340e-08	1	true	DICPCG	2.217560e-05	1.020410e-06	110	true
0.0637        	smoothSolver	8.893480e-05	5.233180e-07	1	2.932950e-04	1.787120e-06	1	2.033430e-04	1.290110e-06	1	false	smoothSolver	1.223230e-03	5.448850e-08	1	true	smoothSolver	3.921270e-04	4.994430e-08	1	true	DICPCG	2.172310e-05	1.022570e-06	110	true
0.0638        	smoothSolver	8.843730e-05	5.204470e-07	1	2.907140e-04	1.771570e-06	1	2.022100e-04	1.283020e-06	1	false	smoothSolver	1.216530e-03	5.409170e-08	1	true	smoothSolver	3.915500e-04	5.001350e-08	1	true	DICPCG	2.172880e-05	1.023650e-06	110	true
0.0639        	smoothSolver	8.794370e-05	5.176000e-07	1	2.881950e-04	1.756620e-06	1	2.011140e-04	1.276050e-06	1	false	smoothSolver	1.209770e-03	5.369050e-08	1	true	smoothSolver	3.909740e-04	5.008100e-08	1	true	DICPCG	2.146460e-05	1.026500e-06	110	true
0.064         	smoothSolver	8.745380e-05	5.147770e-07	1	2.857850e-04	1.742310e-06	1	2.000480e-04	1.269340e-06	1	false	smoothSolver	1.202950e-03	5.328550e-08	1	true	smoothSolver	3.904010e-04	5.014680e-08	1	true	DICPCG	2.116490e-05	1.016070e-06	110	true
0.0641        	smoothSolver	8.696820e-05	5.119770e-07	1	2.834220e-04	1.728830e-06	1	1.989960e-04	1.262860e-06	1	false	smoothSolver	1.196070e-03	5.287650e-08	1	true	smoothSolver	3.898290e-04	5.021090e-08	1	true	DICPCG	2.102350e-05	1.036710e-06	110	true
0.0642        	smoothSolver	8.648640e-05	5.092010e-07	1	2.811190e-04	1.715920e-06	1	1.979640e-04	1.256530e-06	1	false	smoothSolver	1.189120e-03	5.246370e-08	1	true	smoothSolver	3.892600e-04	5.027330e-08	1	true	DICPCG	2.072770e-05	1.025660e-06	110	true
0.0643        	smoothSolver	8.600860e-05	5.064490e-07	1	2.788790e-04	1.703530e-06	1	1.969530e-04	1.250470e-06	1	false	smoothSolver	1.182120e-03	5.204720e-08	1	true	smoothSolver	3.886920e-04	5.033400e-08	1	true	DICPCG	2.044050e-05	8.962740e-07	111	true
0.0644        	smoothSolver	8.553450e-05	5.037180e-07	1	2.766770e-04	1.691560e-06	1	1.959580e-04	1.244530e-06	1	false	smoothSolver	1.175050e-03	5.162760e-08	1	true	smoothSolver	3.881260e-04	5.039300e-08	1	true	DICPCG	2.009860e-05	8.859430e-07	111	true
0.0645        	smoothSolver	8.506430e-05	5.010100e-07	1	2.745320e-04	1.680020e-06	1	1.949910e-04	1.238750e-06	1	false	smoothSolver	1.167930e-03	5.120570e-08	1	true	smoothSolver	3.875620e-04	5.045030e-08	1	true	DICPCG	1.996620e-05	8.808020e-07	111	true
0.0646        	smoothSolver	8.459770e-05	4.983220e-07	1	2.724580e-04	1.668920e-06	1	1.940460e-04	1.233210e-06	1	false	smoothSolver	1.160760e-03	5.078170e-08	1	true	smoothSolver	3.870000e-04	5.050600e-08	1	true	DICPCG	1.988430e-05	8.868130e-07	111	true
0.0647        	smoothSolver	8.413510e-05	4.956560e-07	1	2.704600e-04	1.658190e-06	1	1.931290e-04	1.227840e-06	1	false	smoothSolver	1.153540e-03	5.035600e-08	1	true	smoothSolver	3.864400e-04	5.055990e-08	1	true	DICPCG	1.939260e-05	8.897380e-07	111	true
0.0648        	smoothSolver	8.367600e-05	4.930100e-07	1	2.685400e-04	1.647700e-06	1	1.922350e-04	1.222650e-06	1	false	smoothSolver	1.146280e-03	4.992890e-08	1	true	smoothSolver	3.858810e-04	5.061220e-08	1	true	DICPCG	1.887230e-05	9.972460e-07	110	true
0.0649        	smoothSolver	8.322080e-05	4.903850e-07	1	2.666730e-04	1.637370e-06	1	1.913540e-04	1.217610e-06	1	false	smoothSolver	1.138970e-03	4.950060e-08	1	true	smoothSolver	3.853250e-04	5.066280e-08	1	true	DICPCG	1.838820e-05	9.910550e-07	110	true
0.065         	smoothSolver	8.276920e-05	4.877800e-07	1	2.648490e-04	1.627210e-06	1	1.905020e-04	1.212670e-06	1	false	smoothSolver	1.131630e-03	4.907120e-08	1	true	smoothSolver	3.847700e-04	5.071180e-08	1	true	DICPCG	1.812200e-05	9.792720e-07	110	true
0.0651        	smoothSolver	8.232100e-05	4.851950e-07	1	2.631040e-04	1.617150e-06	1	1.896770e-04	1.207800e-06	1	false	smoothSolver	1.124240e-03	4.864120e-08	1	true	smoothSolver	3.842170e-04	5.075910e-08	1	true	DICPCG	1.767720e-05	9.617570e-07	110	true
0.0652        	smoothSolver	8.187610e-05	4.826290e-07	1	2.614000e-04	1.607240e-06	1	1.888780e-04	1.203130e-06	1	false	smoothSolver	1.116810e-03	4.821100e-08	1	true	smoothSolver	3.836660e-04	5.080480e-08	1	true	DICPCG	1.758190e-05	9.529320e-07	110	true
0.0653        	smoothSolver	8.143460e-05	4.800800e-07	1	2.597520e-04	1.597390e-06	1	1.880940e-04	1.198500e-06	1	false	smoothSolver	1.109340e-03	4.778090e-08	1	true	smoothSolver	3.831160e-04	5.084890e-08	1	true	DICPCG	1.775100e-05	9.465220e-07	110	true
0.0654        	smoothSolver	8.099630e-05	4.775510e-07	1	2.581520e-04	1.587630e-06	1	1.873260e-04	1.194000e-06	1	false	smoothSolver	1.101840e-03	4.735130e-08	1	true	smoothSolver	3.825680e-04	5.089130e-08	1	true	DICPCG	1.799310e-05	9.438960e-07	110	true
0.0655        	smoothSolver	8.056120e-05	4.750380e-07	1	2.565680e-04	1.578020e-06	1	1.865740e-04	1.189530e-06	1	false	smoothSolver	1.094310e-03	4.692230e-08	1	true	smoothSolver	3.820220e-04	5.093210e-08	1	true	DICPCG	1.786410e-05	9.517160e-07	110	true
0.0656        	smoothSolver	8.012920e-05	4.725410e-07	1	2.550100e-04	1.568470e-06	1	1.858410e-04	1.185080e-06	1	false	smoothSolver	1.086760e-03	4.649430e-08	1	true	smoothSolver	3.814780e-04	5.097120e-08	1	true	DICPCG	1.741450e-05	9.270980e-07	110	true
0.0657        	smoothSolver	7.970040e-05	4.700610e-07	1	2.534430e-04	1.559040e-06	1	1.851370e-04	1.180700e-06	1	false	smoothSolver	1.079180e-03	4.606760e-08	1	true	smoothSolver	3.809350e-04	5.100870e-08	1	true	DICPCG	1.688260e-05	9.329590e-07	110	true
0.0658        	smoothSolver	7.927450e-05	4.675980e-07	1	2.518900e-04	1.549650e-06	1	1.844460e-04	1.176430e-06	1	false	smoothSolver	1.071580e-03	4.564240e-08	1	true	smoothSolver	3.803940e-04	5.104470e-08	1	true	DICPCG	1.676760e-05	9.469940e-07	110	true
0.0659        	smoothSolver	7.885140e-05	4.651500e-07	1	2.503570e-04	1.540230e-06	1	1.837690e-04	1.172190e-06	1	false	smoothSolver	1.063960e-03	4.521880e-08	1	true	smoothSolver	3.798550e-04	5.107910e-08	1	true	DICPCG	1.692630e-05	9.429810e-07	110	true
0.066         	smoothSolver	7.843120e-05	4.627170e-07	1	2.488440e-04	1.530820e-06	1	1.830940e-04	1.167970e-06	1	false	smoothSolver	1.056320e-03	4.479720e-08	1	true	smoothSolver	3.793180e-04	5.111190e-08	1	true	DICPCG	1.673770e-05	9.642820e-07	110	true
0.0661        	smoothSolver	7.801370e-05	4.602970e-07	1	2.473590e-04	1.521460e-06	1	1.824310e-04	1.163820e-06	1	false	smoothSolver	1.048660e-03	4.437760e-08	1	true	smoothSolver	3.787820e-04	5.114310e-08	1	true	DICPCG	1.679190e-05	9.631270e-07	110	true
0.0662        	smoothSolver	7.759880e-05	4.578920e-07	1	2.459010e-04	1.512180e-06	1	1.817620e-04	1.159630e-06	1	false	smoothSolver	1.040990e-03	4.396020e-08	1	true	smoothSolver	3.782480e-04	5.117280e-08	1	true	DICPCG	1.627060e-05	9.487340e-07	110	true
0.0663        	smoothSolver	7.718640e-05	4.555000e-07	1	2.444500e-04	1.503080e-06	1	1.810990e-04	1.155460e-06	1	false	smoothSolver	1.033310e-03	4.354530e-08	1	true	smoothSolver	3.777160e-04	5.120090e-08	1	true	DICPCG	1.643920e-05	9.313030e-07	110	true
0.0664        	smoothSolver	7.677680e-05	4.531210e-07	1	2.430200e-04	1.494070e-06	1	1.804360e-04	1.151290e-06	1	false	smoothSolver	1.025620e-03	4.313300e-08	1	true	smoothSolver	3.771850e-04	5.122740e-08	1	true	DICPCG	1.661620e-05	9.435190e-07	110	true
0.0665        	smoothSolver	7.636980e-05	4.507540e-07	1	2.415980e-04	1.485150e-06	1	1.797960e-04	1.147150e-06	1	false	smoothSolver	1.017930e-03	4.272340e-08	1	true	smoothSolver	3.766560e-04	5.125240e-08	1	true	DICPCG	1.647450e-05	9.325580e-07	110	true
0.0666        	smoothSolver	7.596510e-05	4.484000e-07	1	2.401790e-04	1.476310e-06	1	1.791600e-04	1.143020e-06	1	false	smoothSolver	1.010240e-03	4.231660e-08	1	true	smoothSolver	3.761290e-04	5.127590e-08	1	true	DICPCG	1.626410e-05	9.110500e-07	110	true
0.0667        	smoothSolver	7.556260e-05	4.460570e-07	1	2.387820e-04	1.467550e-06	1	1.785280e-04	1.138890e-06	1	false	smoothSolver	1.002540e-03	4.191260e-08	1	true	smoothSolver	3.756040e-04	5.129790e-08	1	true	DICPCG	1.619630e-05	8.958670e-07	110	true
0.0668        	smoothSolver	7.516200e-05	4.437260e-07	1	2.373910e-04	1.458980e-06	1	1.778930e-04	1.134750e-06	1	false	smoothSolver	9.948420e-04	4.151150e-08	1	true	smoothSolver	3.750800e-04	5.131830e-08	1	true	DICPCG	1.620330e-05	8.957740e-07	110	true
0.0669        	smoothSolver	7.476350e-05	4.414050e-07	1	2.360240e-04	1.450590e-06	1	1.772570e-04	1.130590e-06	1	false	smoothSolver	9.871460e-04	4.111330e-08	1	true	smoothSolver	3.745570e-04	5.133720e-08	1	true	DICPCG	1.575040e-05	9.497710e-07	109	true
0.067         	smoothSolver	7.436730e-05	4.390960e-07	1	2.346830e-04	1.442320e-06	1	1.766270e-04	1.126450e-06	1	false	smoothSolver	9.794550e-04	4.071820e-08	1	true	smoothSolver	3.740370e-04	5.135470e-08	1	true	DICPCG	1.613170e-05	9.761820e-07	109	true
0.0671        	smoothSolver	7.397330e-05	4.367960e-07	1	2.333560e-04	1.434240e-06	1	1.759960e-04	1.122320e-06	1	false	smoothSolver	9.717750e-04	4.032610e-08	1	true	smoothSolver	3.735180e-04	5.137070e-08	1	true	DICPCG	1.619010e-05	9.551060e-07	109	true
0.0672        	smoothSolver	7.358120e-05	4.345050e-07	1	2.320570e-04	1.426320e-06	1	1.753730e-04	1.118220e-06	1	false	smoothSolver	9.641040e-04	3.993710e-08	1	true	smoothSolver	3.730010e-04	5.138520e-08	1	true	DICPCG	1.602640e-05	9.212050e-07	109	true
0.0673        	smoothSolver	7.319120e-05	4.322240e-07	1	2.307750e-04	1.418620e-06	1	1.747490e-04	1.114100e-06	1	false	smoothSolver	9.564450e-04	3.955130e-08	1	true	smoothSolver	3.724850e-04	5.139820e-08	1	true	DICPCG	1.599990e-05	9.288570e-07	109	true
0.0674        	smoothSolver	7.280280e-05	4.299520e-07	1	2.295150e-04	1.411230e-06	1	1.741270e-04	1.109980e-06	1	false	smoothSolver	9.488010e-04	3.916870e-08	1	true	smoothSolver	3.719710e-04	5.140980e-08	1	true	DICPCG	1.571740e-05	9.146420e-07	109	true
0.0675        	smoothSolver	7.241600e-05	4.276890e-07	1	2.282690e-04	1.403970e-06	1	1.735140e-04	1.105910e-06	1	false	smoothSolver	9.411740e-04	3.878910e-08	1	true	smoothSolver	3.714580e-04	5.142000e-08	1	true	DICPCG	1.542260e-05	8.915910e-07	109	true
0.0676        	smoothSolver	7.203090e-05	4.254350e-07	1	2.270460e-04	1.396880e-06	1	1.728900e-04	1.101800e-06	1	false	smoothSolver	9.335630e-04	3.841250e-08	1	true	smoothSolver	3.709480e-04	5.142870e-08	1	true	DICPCG	1.482020e-05	8.676830e-07	109	true
0.0677        	smoothSolver	7.164750e-05	4.231890e-07	1	2.258590e-04	1.390020e-06	1	1.722760e-04	1.097740e-06	1	false	smoothSolver	9.259720e-04	3.803890e-08	1	true	smoothSolver	3.704380e-04	5.143600e-08	1	true	DICPCG	1.505150e-05	8.634750e-07	109	true
0.0678        	smoothSolver	7.126580e-05	4.209510e-07	1	2.247090e-04	1.383290e-06	1	1.716580e-04	1.093670e-06	1	false	smoothSolver	9.184050e-04	3.766850e-08	1	true	smoothSolver	3.699310e-04	5.144180e-08	1	true	DICPCG	1.527060e-05	9.993270e-07	108	true
0.0679        	smoothSolver	7.088580e-05	4.187190e-07	1	2.235930e-04	1.376890e-06	1	1.710480e-04	1.089650e-06	1	false	smoothSolver	9.108630e-04	3.730120e-08	1	true	smoothSolver	3.694250e-04	5.144630e-08	1	true	DICPCG	1.499810e-05	8.621320e-07	109	true
0.068         	smoothSolver	7.050750e-05	4.164950e-07	1	2.225060e-04	1.370740e-06	1	1.704340e-04	1.085640e-06	1	false	smoothSolver	9.033500e-04	3.693690e-08	1	true	smoothSolver	3.689200e-04	5.144940e-08	1	true	DICPCG	1.498040e-05	9.836980e-07	108	true
0.0681        	smoothSolver	7.013050e-05	4.142790e-07	1	2.214450e-04	1.364810e-06	1	1.698280e-04	1.081660e-06	1	false	smoothSolver	8.958660e-04	3.657560e-08	1	true	smoothSolver	3.684180e-04	5.145110e-08	1	true	DICPCG	1.456660e-05	9.957610e-07	108	true
0.0682        	smoothSolver	6.975470e-05	4.120700e-07	1	2.204080e-04	1.359090e-06	1	1.692160e-04	1.077670e-06	1	false	smoothSolver	8.884090e-04	3.621730e-08	1	true	smoothSolver	3.679160e-04	5.145140e-08	1	true	DICPCG	1.447130e-05	9.690250e-07	108	true
